"","external_gene_name","gene_biotype"
"874","GnUL","processed_pseudogene"
"875","LoDu","processed_pseudogene"
"876","Yrgk","processed_pseudogene"
"877","fAqs","protein_coding"
"878","VwBE","protein_coding"
"879","AZju","protein_coding"
"880","FVmx","processed_pseudogene"
"881","Ylkw","processed_pseudogene"
"882","Tepd","protein_coding"
"883","qszR","protein_coding"
"884","ciym","protein_coding"
"885","HFct","protein_coding"
"886","YcGh","protein_coding"
"887","fzer","protein_coding"
"888","YQGo","protein_coding"
"889","tItE","protein_coding"
"890","wUWY","lncRNA"
"891","XFRF","protein_coding"
"892","LHgW","lncRNA"
"893","ynki","unprocessed_pseudogene"
"894","KdiZ","unprocessed_pseudogene"
"895","VDGE","unprocessed_pseudogene"
"896","TrEe","transcribed_unprocessed_pseudogene"
"897","mavq","unprocessed_pseudogene"
"898","hzYM","processed_pseudogene"
"899","qldf","protein_coding"
"900","YrmF","unprocessed_pseudogene"
"901","BkQu","unprocessed_pseudogene"
"902","dzxk","unprocessed_pseudogene"
"903","ImSN","unprocessed_pseudogene"
"904","tCLG","unprocessed_pseudogene"
"905","agTV","transcribed_unprocessed_pseudogene"
"906","agTV","transcribed_unprocessed_pseudogene"
"907","agTV","lncRNA"
"908","agTV","lncRNA"
"909","agTV","lncRNA"
"910","agTV","lncRNA"
"911","agTV","transcribed_unprocessed_pseudogene"
"912","agTV","transcribed_unprocessed_pseudogene"
"913","jKnl","protein_coding"
"914","LLUP","protein_coding"
"915","HOpY","processed_pseudogene"
"916","KKNE","protein_coding"
"917","uWMl","protein_coding"
"918","jRpt","protein_coding"
"919","ryOs","protein_coding"
"920","OtJS","lncRNA"
"921","MaVT","protein_coding"
"922","NWkP","protein_coding"
"923","feUN","protein_coding"
"924","NHxW","protein_coding"
"925","QzKC","protein_coding"
"926","dwfX","protein_coding"
"927","sbGX","lncRNA"
"928","wJrF","protein_coding"
"929","jKXu","protein_coding"
"930","cnPD","protein_coding"
"931","eCya","protein_coding"
"932","TBrg","protein_coding"
"933","yIKl","protein_coding"
"934","kArN","protein_coding"
"935","LlfP","lncRNA"
"936","pSdK","lncRNA"
"937","pSdK","transcribed_unprocessed_pseudogene"
"938","oSgk","protein_coding"
"939","EMJy","lncRNA"
"940","cGHy","protein_coding"
"941","hjnF","unprocessed_pseudogene"
"942","rcjm","lncRNA"
"943","rcjm","transcribed_unprocessed_pseudogene"
"944","MeIg","protein_coding"
"945","tuUw","protein_coding"
"946","iRcE","transcribed_unprocessed_pseudogene"
"947","oMaV","unprocessed_pseudogene"
"948","afXu","protein_coding"
"949","qhcX","protein_coding"
"950","sIBN","protein_coding"
"951","oBWh","unprocessed_pseudogene"
"952","npVt","protein_coding"
"953","FNFE","protein_coding"
"954","sybB","protein_coding"
"955","CXoP","protein_coding"
"956","Qhlj","protein_coding"
"957","zuLt","protein_coding"
"958","OenD","protein_coding"
"959","Jkws","protein_coding"
"960","nnwI","protein_coding"
"961","FZpj","protein_coding"
"962","ycgz","protein_coding"
"963","lYvP","protein_coding"
"964","JVaO","protein_coding"
"965","WvWW","protein_coding"
"966","Wikz","protein_coding"
"967","uLsb","protein_coding"
"968","OHqv","protein_coding"
"969","NQbU","protein_coding"
"970","KdRb","processed_pseudogene"
"971","GlWE","processed_pseudogene"
"972","GlWE","processed_pseudogene"
"973","qpUH","processed_pseudogene"
"974","UnRR","processed_pseudogene"
"975","jDRU","protein_coding"
"976","DGdH","protein_coding"
"977","yeuh","protein_coding"
"978","bYmI","protein_coding"
"979","PwPg","protein_coding"
"980","WSPB","protein_coding"
"981","cMRV","protein_coding"
"982","eWDj","protein_coding"
"983","qBrg","protein_coding"
"984","sJtV","protein_coding"
"985","LJlt","protein_coding"
"986","FXzm","protein_coding"
"987","xaIx","protein_coding"
"988","slnY","protein_coding"
"989","luyp","lncRNA"
"990","mRud","protein_coding"
"991","FqHu","processed_pseudogene"
"992","SgaO","protein_coding"
"993","tXya","protein_coding"
"994","MkUl","protein_coding"
"995","Qfwt","protein_coding"
"996","kCGd","protein_coding"
"997","WQYU","protein_coding"
"998","Hffg","protein_coding"
"999","THWa","protein_coding"
"1000","uQwP","protein_coding"
"1001","wjoJ","protein_coding"
"1002","gkMo","protein_coding"
"1003","PLwU","protein_coding"
"1004","fwcF","protein_coding"
"1005","LEgW","protein_coding"
"1006","aOgi","protein_coding"
"1007","Olpk","protein_coding"
"1008","IDNN","unprocessed_pseudogene"
"1009","cUBA","protein_coding"
"1010","ApGz","protein_coding"
"1011","tMSt","lncRNA"
"1012","tMSt","transcribed_unprocessed_pseudogene"
"1013","dYXT","processed_pseudogene"
"1014","ILmS","processed_pseudogene"
"1015","nccR","protein_coding"
"1016","KnVp","protein_coding"
"1017","slid","processed_pseudogene"
"1018","Powx","protein_coding"
"1019","IWVJ","protein_coding"
"1020","yWFr","protein_coding"
"1021","NQTT","processed_pseudogene"
"1022","chBU","processed_pseudogene"
"1023","bHZs","protein_coding"
"1024","TUOv","transcribed_unprocessed_pseudogene"
"1025","yRGU","lncRNA"
"1026","yRGU","lncRNA"
"1027","yRGU","unprocessed_pseudogene"
"1028","yRGU","unprocessed_pseudogene"
"1029","yRGU","unprocessed_pseudogene"
"1030","yRGU","unprocessed_pseudogene"
"1031","yRGU","lncRNA"
"1032","yRGU","lncRNA"
"1033","GNvX","unprocessed_pseudogene"
"1034","XPMb","transcribed_unprocessed_pseudogene"
"1035","miPf","unprocessed_pseudogene"
"1036","rtpo","unprocessed_pseudogene"
"1037","iIRE","protein_coding"
"1038","kBIb","protein_coding"
"1039","zFZh","protein_coding"
"1040","KRsW","protein_coding"
"1041","jpry","protein_coding"
"1042","jFyQ","protein_coding"
"1043","Ovkt","protein_coding"
"1044","BuuB","protein_coding"
"1045","jozh","protein_coding"
"1046","dJjH","protein_coding"
"1047","cTDn","protein_coding"
"1048","Usib","protein_coding"
"1049","EvIN","protein_coding"
"1050","uxUY","protein_coding"
"1051","eeYD","protein_coding"
"1052","Gjph","protein_coding"
"1053","EaeM","protein_coding"
"1054","fpXw","protein_coding"
"1055","LtyK","protein_coding"
"1056","wvZQ","protein_coding"
"1057","ZhTm","protein_coding"
"1058","GPQW","lncRNA"
"1059","eooI","protein_coding"
"1060","Pava","lncRNA"
"1061","RKAY","protein_coding"
"1062","KCuC","protein_coding"
"1063","Ttqr","protein_coding"
"1064","Ewey","protein_coding"
"1065","HOkP","protein_coding"
"1066","oVdg","protein_coding"
"1067","VnZw","protein_coding"
"1068","trkc","protein_coding"
"1069","gnPq","protein_coding"
"1070","Waxk","protein_coding"
"1071","GKln","protein_coding"
"1072","AASW","protein_coding"
"1073","oulb","protein_coding"
"1074","eMPD","protein_coding"
"1075","tBwW","protein_coding"
"1076","eIET","protein_coding"
"1077","Wzir","protein_coding"
"1078","GIyP","protein_coding"
"1079","FIDz","lncRNA"
"1080","XjQa","protein_coding"
"1081","Nrpv","processed_pseudogene"
"1082","BmVe","processed_pseudogene"
"1083","HEzz","protein_coding"
"1084","wJGF","protein_coding"
"1085","OvyJ","protein_coding"
"1086","XJsC","protein_coding"
"1087","lkcj","protein_coding"
"1088","iJit","protein_coding"
"1089","YUuH","protein_coding"
"1090","ooio","protein_coding"
"1091","WUQz","protein_coding"
"1092","khxA","unprocessed_pseudogene"
"1093","Algp","transcribed_unprocessed_pseudogene"
"1094","Algp","lncRNA"
"1095","GgBk","processed_pseudogene"
"1096","lBwA","transcribed_unprocessed_pseudogene"
"1097","gCnp","protein_coding"
"1098","iwvh","protein_coding"
"1099","Fqlt","processed_pseudogene"
"1100","fHVd","lncRNA"
"1101","fHVd","transcribed_unprocessed_pseudogene"
"1102","FZXB","unprocessed_pseudogene"
"1103","vnSu","unprocessed_pseudogene"
"1104","lkAH","transcribed_unprocessed_pseudogene"
"1105","pfpC","transcribed_unprocessed_pseudogene"
"1106","bLMY","transcribed_unprocessed_pseudogene"
"1107","NYsJ","transcribed_unprocessed_pseudogene"
"1108","iSDd","transcribed_unprocessed_pseudogene"
"1109","yQrf","lncRNA"
"1110","yQrf","transcribed_unprocessed_pseudogene"
"1111","HcAz","processed_pseudogene"
"1112","irWe","transcribed_unprocessed_pseudogene"
"1113","OgNL","transcribed_unprocessed_pseudogene"
"1114","DvNo","unprocessed_pseudogene"
"1115","xDWQ","protein_coding"
"1116","qDJP","protein_coding"
"1117","sQEZ","protein_coding"
"1118","gVHg","protein_coding"
"1119","qkBj","transcribed_unprocessed_pseudogene"
"1120","bwMx","unprocessed_pseudogene"
"1121","TkCX","unprocessed_pseudogene"
"1122","OYst","processed_pseudogene"
"1123","kMjC","protein_coding"
"1124","zmLQ","protein_coding"
"1125","nEht","protein_coding"
"1126","hcSh","protein_coding"
"1127","GvUQ","protein_coding"
"1128","splY","protein_coding"
"1129","drmK","unprocessed_pseudogene"
"1130","Cbvm","transcribed_unprocessed_pseudogene"
"1131","lgFh","unprocessed_pseudogene"
"1132","Beha","protein_coding"
"1133","bwIp","protein_coding"
"1134","cIcO","protein_coding"
"1135","SEDA","lncRNA"
"1136","EOza","protein_coding"
"1137","rboE","protein_coding"
"1138","Chol","protein_coding"
"1139","Llul","lncRNA"
"1140","JExb","protein_coding"
"1141","OIYv","protein_coding"
"1142","ZJrC","protein_coding"
"1143","Xvhv","lncRNA"
"1144","Xvhv","transcribed_processed_pseudogene"
"1145","ebwR","lncRNA"
"1146","ebwR","transcribed_unprocessed_pseudogene"
"1147","emXK","protein_coding"
"1148","Xnci","unprocessed_pseudogene"
"1149","iIsv","protein_coding"
"1150","fCcL","protein_coding"
"1151","plqD","protein_coding"
"1152","swYF","protein_coding"
"1153","Hhuq","protein_coding"
"1154","JNUR","protein_coding"
"1155","qGub","lncRNA"
"1156","pDvf","lncRNA"
"1157","spNK","protein_coding"
"1158","PlHX","protein_coding"
"1159","pMBX","protein_coding"
"1160","zahs","processed_pseudogene"
"1161","qBAC","processed_pseudogene"
"1162","Mfyq","processed_pseudogene"
"1163","bQGv","processed_pseudogene"
"1164","UMGv","protein_coding"
"1165","CbjK","protein_coding"
"1166","jVKh","protein_coding"
"1167","trBh","protein_coding"
"1168","VzIy","processed_pseudogene"
"1169","yuYi","protein_coding"
"1170","BggJ","protein_coding"
"1171","QcWe","protein_coding"
"1172","IUuM","protein_coding"
"1173","HvLP","protein_coding"
"1174","TQyG","transcribed_unprocessed_pseudogene"
"1175","UrYW","lncRNA"
"1176","GFgc","protein_coding"
"1177","jMVw","protein_coding"
"1178","ukwh","protein_coding"
"1179","krSO","protein_coding"
"1180","ZjdV","protein_coding"
"1181","MwLk","protein_coding"
"1182","uhwt","protein_coding"
"1183","pFXJ","protein_coding"
"1184","QiXn","protein_coding"
"1185","IJpS","protein_coding"
"1186","xfpx","protein_coding"
"1187","JaSc","protein_coding"
"1188","xpZQ","protein_coding"
"1189","jfOs","protein_coding"
"1190","QVBy","lncRNA"
"1191","Wgpy","protein_coding"
"1192","wRKi","protein_coding"
"1193","EoPR","protein_coding"
"1194","uPOP","lncRNA"
"1195","Mxsa","protein_coding"
"1196","zuqr","protein_coding"
"1197","PhyS","protein_coding"
"1198","edkP","protein_coding"
"1199","sDaG","transcribed_unprocessed_pseudogene"
"1200","ZaxQ","protein_coding"
"1201","Prjn","protein_coding"
"1202","AKeX","protein_coding"
"1203","xIKm","transcribed_unprocessed_pseudogene"
"1204","WJJu","protein_coding"
"1205","AkZK","transcribed_processed_pseudogene"
"1206","BqFU","protein_coding"
"1207","Sqxc","transcribed_processed_pseudogene"
"1208","OtuI","processed_pseudogene"
"1209","RlQK","processed_pseudogene"
"1210","SDUx","protein_coding"
"1211","izuy","protein_coding"
"1212","Ywfa","protein_coding"
"1213","lBEg","protein_coding"
"1214","GbUs","protein_coding"
"1215","rHmy","protein_coding"
"1216","kbEw","protein_coding"
"1217","qHdL","unprocessed_pseudogene"
"1218","aBsU","protein_coding"
"1219","JGNb","protein_coding"
"1220","Qtyz","protein_coding"
"1221","xwKs","protein_coding"
"1222","MeJn","protein_coding"
"1223","bTTW","processed_pseudogene"
"1224","YtfL","processed_pseudogene"
"1225","xUwK","processed_pseudogene"
"1226","yDjq","protein_coding"
"1227","Kskv","protein_coding"
"1228","DHAz","protein_coding"
"1229","iDeH","protein_coding"
"1230","cBjA","protein_coding"
"1231","PKaK","protein_coding"
"1232","LbIU","protein_coding"
"1233","SMhD","protein_coding"
"1234","bzKp","protein_coding"
"1235","chqL","protein_coding"
"1236","sUKc","lncRNA"
"1237","mvxu","protein_coding"
"1238","CzMm","protein_coding"
"1239","iuHT","protein_coding"
"1240","sSxu","lncRNA"
"1241","sSxu","transcribed_unprocessed_pseudogene"
"1242","hzER","protein_coding"
"1243","Ulax","protein_coding"
"1244","UCcF","transcribed_unprocessed_pseudogene"
"1245","sNGC","transcribed_unprocessed_pseudogene"
"1246","nDxE","lncRNA"
"1247","gMHw","protein_coding"
"1248","qoNk","protein_coding"
"1249","FDEH","transcribed_unprocessed_pseudogene"
"1250","FDEH","lncRNA"
"1251","KTzz","unprocessed_pseudogene"
"1252","JQky","protein_coding"
"1253","wFpH","protein_coding"
"1254","pSiP","protein_coding"
"1255","hCRD","protein_coding"
"1256","UrqN","processed_pseudogene"
"1257","mmvd","protein_coding"
"1258","hPEQ","protein_coding"
"1259","kUMx","processed_pseudogene"
"1260","Wogw","protein_coding"
"1261","nFsb","protein_coding"
"1262","oAzc","protein_coding"
"1263","hAns","protein_coding"
"1264","vbhq","processed_pseudogene"
"1265","kCuH","protein_coding"
"1266","akYu","protein_coding"
"1267","FKix","protein_coding"
"1268","Nizn","protein_coding"
"1269","JMol","protein_coding"
"1270","qtBh","protein_coding"
"1271","kJTm","protein_coding"
"1272","hkvP","protein_coding"
"1273","mAAn","protein_coding"
"1274","afXJ","protein_coding"
"1275","WfQO","lncRNA"
"1276","hmil","protein_coding"
"1277","WNrw","protein_coding"
"1278","RXSR","protein_coding"
"1279","MJsT","protein_coding"
"1280","yTWE","protein_coding"
"1281","CxAd","protein_coding"
"1282","pDYK","protein_coding"
"1283","aQHV","protein_coding"
"1284","XCjv","protein_coding"
"1285","tees","protein_coding"
"1286","UjLC","protein_coding"
"1287","qNmF","protein_coding"
"1288","NzFa","protein_coding"
"1289","uLcb","protein_coding"
"1290","unCb","protein_coding"
"1291","Zsfy","protein_coding"
"1292","CllN","protein_coding"
"1293","cbWO","protein_coding"
"1294","LhCD","protein_coding"
"1295","aiLC","lncRNA"
"1296","yjdw","protein_coding"
"1297","qeNt","protein_coding"
"1298","UkFc","protein_coding"
"1299","CrkY","protein_coding"
"1300","oPZu","protein_coding"
"1301","zJdO","protein_coding"
"1302","caLB","protein_coding"
"1303","VmUI","protein_coding"
"1304","QcYu","processed_pseudogene"
"1305","ljCR","processed_pseudogene"
"1306","LQnv","protein_coding"
"1307","HEJE","protein_coding"
"1308","IvKz","protein_coding"
"1309","LQIa","protein_coding"
"1310","IqFa","protein_coding"
"1311","kzAg","protein_coding"
"1312","yOrm","protein_coding"
"1313","wJmM","protein_coding"
"1314","ZHrF","lncRNA"
"1315","tByG","protein_coding"
"1316","rquO","protein_coding"
"1317","mXKG","protein_coding"
"1318","pwbX","protein_coding"
"1319","QTPu","protein_coding"
"1320","QKnk","protein_coding"
"1321","tIHK","protein_coding"
"1322","WRms","processed_pseudogene"
"1323","ADje","protein_coding"
"1324","giyv","lncRNA"
"1325","ynww","protein_coding"
"1326","nOtP","protein_coding"
"1327","XPLn","protein_coding"
"1328","KMjb","protein_coding"
"1329","ajoE","protein_coding"
"1330","VLMN","protein_coding"
"1331","DxmE","protein_coding"
"1332","bjAR","protein_coding"
"1333","LRXi","lncRNA"
"1334","LRXi","transcribed_unprocessed_pseudogene"
"1335","xrtU","protein_coding"
"1336","fjRi","protein_coding"
"1337","tOTa","protein_coding"
"1338","RGpr","protein_coding"
"1339","LVul","protein_coding"
"1340","qzcE","protein_coding"
"1341","XFuU","protein_coding"
"1342","XLPB","protein_coding"
"1343","PKGv","protein_coding"
"1344","gKMg","protein_coding"
"1345","iKpO","protein_coding"
"1346","NJGL","protein_coding"
"1347","yzBc","protein_coding"
"1348","tweG","protein_coding"
"1349","clvy","protein_coding"
"1350","Ghby","protein_coding"
"1351","ewRU","processed_pseudogene"
"1352","AKAo","protein_coding"
"1353","jDuw","protein_coding"
"1354","PnIX","processed_pseudogene"
"1355","dFXs","processed_pseudogene"
"1356","mbev","processed_pseudogene"
"1357","ZRxq","processed_pseudogene"
"1358","BXyE","transcribed_processed_pseudogene"
"1359","orKu","protein_coding"
"1360","kSrZ","protein_coding"
"1361","rxay","protein_coding"
"1362","YOak","protein_coding"
"1363","Ciwy","protein_coding"
"1364","YBMy","lncRNA"
"1365","mUSA","protein_coding"
"1366","scqC","protein_coding"
"1367","kCuD","protein_coding"
"1368","YoQK","protein_coding"
"1369","WPeO","protein_coding"
"1370","gzfm","protein_coding"
"1371","QgIO","protein_coding"
"1372","fktr","protein_coding"
"1373","aJHN","protein_coding"
"1374","jVUj","lncRNA"
"1375","dEYF","protein_coding"
"1376","DjjK","protein_coding"
"1377","gTGM","protein_coding"
"1378","trUp","unprocessed_pseudogene"
"1379","ELvT","unprocessed_pseudogene"
"1380","Vhmz","unprocessed_pseudogene"
"1381","nHco","unprocessed_pseudogene"
"1382","FnRX","unprocessed_pseudogene"
"1383","bYYU","protein_coding"
"1384","mVVp","protein_coding"
"1385","azpz","protein_coding"
"1386","PTzq","protein_coding"
"1387","ovfX","protein_coding"
"1388","BuVl","processed_pseudogene"
"1389","wCsA","processed_pseudogene"
"1390","dAbW","processed_pseudogene"
"1391","hzDt","protein_coding"
"1392","EdSp","lncRNA"
"1393","cHYU","lncRNA"
"1394","oVgY","protein_coding"
"1395","cwVb","protein_coding"
"1396","ckHh","protein_coding"
"1397","sKMd","protein_coding"
"1398","PKWB","protein_coding"
"1399","tGFP","protein_coding"
"1400","KHfE","protein_coding"
"1401","nzrs","processed_pseudogene"
"1402","EmuM","processed_pseudogene"
"1403","LyIr","processed_pseudogene"
"1404","LMnr","protein_coding"
"1405","QsmC","protein_coding"
"1406","ozsj","lncRNA"
"1407","sgpo","processed_pseudogene"
"1408","HwaZ","processed_pseudogene"
"1409","VhQt","processed_pseudogene"
"1410","dHvp","processed_pseudogene"
"1411","QryY","protein_coding"
"1412","WpFC","protein_coding"
"1413","AxCR","protein_coding"
"1414","sfZO","protein_coding"
"1415","Kcwl","protein_coding"
"1416","DsGn","protein_coding"
"1417","LLhL","protein_coding"
"1418","FLWv","protein_coding"
"1419","JKUV","protein_coding"
"1420","aopR","protein_coding"
"1421","qvyt","protein_coding"
"1422","NZkI","protein_coding"
"1423","mOsq","protein_coding"
"1424","olPN","protein_coding"
"1425","RaiO","processed_pseudogene"
"1426","ltDU","processed_pseudogene"
"1427","mNkF","protein_coding"
"1428","wTqy","protein_coding"
"1429","MFYi","protein_coding"
"1430","FXsg","protein_coding"
"1431","qFLB","protein_coding"
"1432","Drkg","protein_coding"
"1433","GMYc","protein_coding"
"1434","Elmw","lncRNA"
"1435","EHMq","processed_pseudogene"
"1436","ejJg","protein_coding"
